data,receita_diaria,qtd_diaria,ano,fim_de_semana,dia_semana_nome,mes_nome,mm_30,mm_90,receita_log,receita_log_diff,baseline_naive,baseline_mm7,dia,semana_ano,dia_semana_1,dia_semana_2,dia_semana_3,dia_semana_4,dia_semana_5,dia_semana_6,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,lag_1,lag_7,lag_14,lag_30,qtd_lag_1,qtd_lag_7,qtd_lag_14,qtd_lag_30,mm_7,mm_14,std_7,std_14,std_30
2011-07-22,31644.59,9.0,2011,0,Friday,July,20751.7108,20607.448124444443,10.362354081371201,0.24810613329420228,24691.33,21696.432999999997,22,29,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,24691.33,21380.5982,25365.4282,25746.9882,7.0,7.0,8.0,8.0,23162.717542857143,22265.248514285715,5175.065255988901,7038.772829795336,6960.305822084492
2011-07-23,10734.81,3.0,2011,1,Saturday,July,20609.13186,20686.96523555556,9.281340161588393,-1.0810139197828086,31644.59,23162.717542857143,23,29,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,31644.59,24666.33,17891.35,15012.1782,9.0,7.0,5.0,5.0,21172.500399999997,21754.067085714287,6893.875155587185,7616.974627161414,7123.821285484133
2011-07-24,25568.7082,8.0,2011,1,Sunday,July,20825.213253333335,20891.544882222224,10.149163656409401,0.8678234948210086,10734.81,21172.500399999997,24,29,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10734.81,25365.4282,14109.8,19086.2664,3.0,8.0,4.0,7.0,21201.540399999998,22572.560528571426,6914.877489858388,7343.1053923953405,7174.1720770069205
2011-07-25,5675.5646,4.0,2011,0,Monday,July,20162.941799999997,20621.00275111111,8.644101504791749,-1.5050621516176523,25568.7082,21201.540399999998,25,30,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,25568.7082,15711.2764,31619.59,25543.7082,8.0,6.0,9.0,8.0,19767.867285714285,20719.415857142856,8976.062423288313,8117.205161202,7626.367961282445
2011-07-26,17509.79,5.0,2011,0,Tuesday,July,20269.4988,20648.753993333332,9.77057254133811,1.126471036546361,5675.5646,19767.867285714285,26,30,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5675.5646,18590.4482,25047.89,14313.08,4.0,6.0,7.0,4.0,19613.487542857143,20180.980142857145,9008.920998566115,8057.793564461377,7563.890760605125
2011-07-27,14833.8982,5.0,2011,0,Wednesday,July,19865.06525333333,20548.192275555557,9.604737670551057,-0.1658348707870534,17509.79,19613.487542857143,27,30,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17509.79,21469.62,7855.6382,26966.9046,5.0,6.0,3.0,10.0,18665.527285714285,20679.427285714286,9129.373759048962,7427.927654847038,7517.6674077100315
2011-07-28,15507.9964,6.0,2011,0,Thursday,July,19441.345133333336,20476.165144444443,9.649175547436142,0.044437876885085714,14833.8982,18665.527285714285,28,30,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14833.8982,24691.33,31669.59,28219.6,5.0,7.0,9.0,8.0,17353.622485714284,19525.027742857143,8771.970843804862,6819.46594372372,7387.650483424594
2011-07-29,11255.6282,4.0,2011,0,Friday,July,19000.26440666667,20526.22790222222,9.328712407471434,-0.32046313996470843,15507.9964,17353.622485714284,29,30,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,15507.9964,31644.59,21380.5982,24488.05,6.0,9.0,7.0,7.0,14440.913657142855,18801.8156,6261.675863022396,7137.031437815778,7470.5033200013495
2011-07-30,27145.1846,10.0,2011,1,Saturday,July,19166.14662,20597.491064444443,10.208991785100022,0.8802793776285878,11255.6282,14440.913657142855,30,30,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,11255.6282,10734.81,24666.33,22168.7182,4.0,3.0,7.0,7.0,16785.252885714286,18978.876642857143,7576.755227041989,7322.064647974884,7597.457138172443
2011-07-31,21762.1582,7.0,2011,1,Sunday,July,19493.894346666664,20720.017155555557,9.987973828306044,-0.22101795679397718,27145.1846,16785.252885714286,31,30,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,27145.1846,25568.7082,25365.4282,11929.7264,10.0,8.0,8.0,5.0,16241.46002857143,18721.500214285716,6952.144071819413,7141.403750659387,7485.780164297873
2011-08-01,18590.4482,6.0,2011,0,Monday,August,19636.473286666667,20771.783024444445,9.83045697977918,-0.1575168485268641,21762.1582,16241.46002857143,1,31,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21762.1582,5675.5646,15711.2764,14313.08,7.0,4.0,6.0,4.0,18086.4434,18927.155342857142,5164.715172980216,7089.314975373761,7424.181715966445
2011-08-02,18590.4482,6.0,2011,0,Tuesday,August,19321.444226666667,20773.763913333332,9.83045697977918,0.0,18590.4482,18086.4434,2,31,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18590.4482,17509.79,18590.4482,28041.32,6.0,5.0,6.0,8.0,18240.82314285714,18927.155342857142,5160.755062128853,7089.314975373761,7253.800838055331
2011-08-03,24844.61,7.0,2011,0,Wednesday,August,19559.162226666664,20805.47693333333,10.120436355958807,0.28997937617962677,18590.4482,18240.82314285714,3,31,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18590.4482,14833.8982,21469.62,17713.07,6.0,5.0,6.0,5.0,19670.92482857143,19168.22605714286,5438.855338145802,7238.240120240005,7315.864595068649
2011-08-04,16410.3746,7.0,2011,0,Thursday,August,19844.320106666666,20793.261206666666,9.705729946572305,-0.4147064093865023,24844.61,19670.92482857143,4,31,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,24844.61,15507.9964,24691.33,7855.638199999999,7.0,6.0,7.0,3.0,19799.836000000003,18576.72924285714,5333.413109764671,7088.997266918945,7004.031614393519
2011-08-05,20884.78,6.0,2011,0,Friday,August,19831.60144,20731.468913333334,9.94682382361238,0.24109387704007545,16410.3746,19799.836000000003,5,31,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,16410.3746,11255.6282,31644.59,21266.34,7.0,4.0,9.0,6.0,21175.429114285715,17808.171385714286,3777.115169842403,6073.834464118038,7001.706368586994
2011-08-06,24087.7328,10.0,2011,1,Saturday,August,20349.367986666668,20681.041944444445,10.089499491485618,0.14267566787323815,20884.78,21175.429114285715,6,31,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,20884.78,27145.1846,10734.81,8554.7364,6.0,10.0,3.0,4.0,20738.650285714284,18761.951585714287,3085.117394322651,5924.224994115316,6707.169024063181
2011-08-07,21088.06,6.0,2011,1,Sunday,August,20206.78904666667,20756.319499999998,9.956509701592832,-0.1329897898927861,24087.7328,20738.650285714284,7,31,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24087.7328,21762.1582,25568.7082,25365.4282,10.0,7.0,8.0,8.0,20642.35054285714,18441.905285714285,3058.248388512187,5642.548340153416,6642.009242136198
2011-08-08,14109.8,4.0,2011,0,Monday,August,20080.73738,20671.29329777778,9.55469574061737,-0.4018139609754616,21088.06,20642.35054285714,8,32,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21088.06,18590.4482,5675.5646,17891.35,6.0,6.0,4.0,5.0,20002.25794285714,19044.350671428572,3909.6714024190774,4511.567086830306,6722.857723602671
2011-08-09,10734.81,3.0,2011,0,Tuesday,August,19968.237713333336,20552.01763111111,9.281340161588393,-0.2733555790289781,14109.8,20002.25794285714,9,32,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14109.8,18590.4482,17509.79,14109.8,4.0,6.0,5.0,4.0,18880.023914285714,18560.42352857143,5272.407782798989,5023.177675904219,6853.195185657029
2011-08-10,35401.14,10.0,2011,0,Wednesday,August,20094.28938,20731.035337777776,10.47452754927212,1.193187387683727,10734.81,18880.023914285714,10,32,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10734.81,24844.61,14833.8982,31619.59,3.0,7.0,5.0,9.0,20388.09962857143,20029.512228571428,8044.052108984407,6607.267090432995,7105.0395799095895
2011-08-11,40060.0682,12.0,2011,0,Thursday,August,20594.695320000003,20868.260984444445,10.598160273866801,0.12363272459468178,35401.14,20388.09962857143,11,32,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35401.14,16410.3746,15507.9964,25047.89,10.0,7.0,6.0,7.0,23766.627285714287,21783.231642857143,10641.926150484034,8344.732753318842,7944.9572320922025
2011-08-12,10531.53,3.0,2011,0,Friday,August,20683.891713333334,20665.940004444445,9.262223842175723,-1.3359364316910778,40060.0682,23766.627285714287,12,32,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,40060.0682,20884.78,11255.6282,7855.6382,12.0,6.0,4.0,3.0,22287.591571428573,21731.510342857142,11768.98100254329,8416.934604280934,7810.896582442993
2011-08-13,24666.33,7.0,2011,1,Saturday,August,20450.449713333335,20767.699266666667,10.113234975048508,0.8510111328727845,10531.53,22287.591571428573,13,32,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,10531.53,24087.7328,27145.1846,31669.59,3.0,10.0,10.0,9.0,22370.248314285716,21554.4493,11785.750903372902,8319.803227159873,7572.255278470683
2011-08-14,22867.8164,8.0,2011,1,Sunday,August,20500.023653333334,20745.734893333334,10.037529532288856,-0.07570544275965219,24666.33,22370.248314285716,14,32,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24666.33,21088.06,21762.1582,21380.5982,7.0,6.0,7.0,7.0,22624.49922857143,21633.42488571429,11772.670389315923,8327.171025536067,7583.414771478863
2011-08-15,21469.62,6.0,2011,0,Monday,August,20393.466653333333,20857.24280222222,9.974440767959372,-0.06308876432948374,22867.8164,22624.49922857143,15,33,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,22867.8164,14109.8,18590.4482,24666.33,8.0,4.0,6.0,7.0,23675.902085714282,21839.080014285715,11200.224074219452,8281.667024843446,7545.216765163794
2011-08-16,7677.3582,3.0,2011,0,Tuesday,August,19803.86432,20825.252004444443,8.946161027246696,-1.0282797407126765,21469.62,23675.902085714282,16,33,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21469.62,10734.81,18590.4482,25365.4282,6.0,3.0,6.0,8.0,23239.12325714286,21059.573585714283,11830.865196263268,9085.542384659519,7829.05435386454
2011-08-17,14313.08,4.0,2011,0,Wednesday,August,19757.257773333335,20777.72569111111,9.568998947216835,0.6228379199701397,7677.3582,23239.12325714286,17,33,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7677.3582,35401.14,24844.61,15711.2764,3.0,10.0,7.0,6.0,20226.543257142857,20307.321442857145,10863.136110511303,9183.506765012231,7858.364622483828
2011-08-18,7156.54,2.0,2011,0,Thursday,August,19376.127500000002,20692.42171111111,8.87592162550014,-0.6930773217166948,14313.08,20226.543257142857,18,33,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14313.08,40060.0682,16410.3746,18590.4482,4.0,12.0,7.0,6.0,15526.03922857143,19646.33325714286,7425.625266124517,9798.031737422174,8187.294144656133
2011-08-19,18590.4482,6.0,2011,0,Friday,August,19280.15510666667,20664.39269111111,9.83045697977918,0.9545353542790398,7156.54,15526.03922857143,19,33,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,7156.54,10531.53,20884.78,21469.62,2.0,3.0,6.0,6.0,16677.313257142858,19482.452414285715,7141.509180433391,9794.911092178052,8178.778336033014
2011-08-20,15012.1782,5.0,2011,1,Saturday,August,18957.51671333333,20783.66835777778,9.616683641054776,-0.21377333872440474,18590.4482,16677.313257142858,20,33,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,18590.4482,24666.33,24087.7328,24691.33,6.0,7.0,10.0,7.0,15298.148714285713,18834.198514285712,6213.433600302919,9766.958283312219,8148.8141388009435
2011-08-21,3578.27,1.0,2011,1,Sunday,August,18021.972713333333,20696.38348888889,8.182914147987624,-1.4337694930671514,15012.1782,15298.148714285713,21,33,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,15012.1782,22867.8164,21088.06,31644.59,5.0,8.0,6.0,9.0,12542.499228571429,17583.49922857143,6564.310096027319,10546.15914332978,8252.469030336408
2011-08-22,35401.14,10.0,2011,0,Monday,August,18844.183713333332,20815.936933333334,10.47452754927212,2.2916134012844953,3578.27,12542.499228571429,22,34,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3578.27,21469.62,14109.8,10734.81,1.0,6.0,4.0,3.0,14532.716371428573,19104.309228571427,10595.89720080628,11498.832042153048,8717.097537983664
2011-08-23,17891.35,5.0,2011,0,Tuesday,August,18588.27177333333,20897.71271111111,9.792128526176745,-0.6823990230953747,35401.14,14532.716371428573,23,34,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35401.14,7677.3582,10734.81,25568.7082,10.0,3.0,3.0,8.0,15991.85805714286,19615.49065714286,10190.020018951558,11254.623872844726,8625.083367907639
2011-08-24,29325.2582,9.0,2011,0,Wednesday,August,19376.594893333335,21016.988377777776,10.286238577972112,0.49411005179536716,17891.35,15991.85805714286,24,34,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17891.35,14313.08,35401.14,5675.5646,5.0,4.0,10.0,4.0,18136.454942857144,19181.499099999997,11297.383479584205,10702.700018460337,8483.80018285098
2011-08-25,9253.8346,5.0,2011,0,Thursday,August,19101.39638,21032.523893333335,9.132901353427048,-1.153337224545064,29325.2582,18136.454942857144,25,34,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,29325.2582,7156.54,40060.0682,17509.79,9.0,2.0,12.0,5.0,18436.068457142857,16981.05384285714,10981.038772250831,9131.423699142904,8678.122293183516
2011-08-26,39856.7882,12.0,2011,0,Friday,August,19935.492713333337,21235.00067111111,10.593073103014959,1.4601717495879107,9253.8346,18436.068457142857,26,34,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,9253.8346,18590.4482,10531.53,14833.8982,5.0,6.0,3.0,5.0,21474.11702857143,19075.71514285714,13648.653794706694,10756.944322935078,9424.267350312888
2011-08-27,10734.81,3.0,2011,1,Saturday,August,19776.3865,21155.48356,9.281340161588393,-1.3117329414265662,39856.7882,21474.11702857143,27,34,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,39856.7882,15012.1782,24666.33,15507.9964,12.0,5.0,7.0,6.0,20863.06442857143,18080.606571428572,14075.255281974612,10844.02144510135,9541.159534802891
2011-08-28,17688.07,5.0,2011,1,Sunday,August,19990.801226666666,21145.457135555556,9.780702213697253,0.49936205210886087,10734.81,20863.06442857143,28,34,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10734.81,3578.27,22867.8164,11255.6282,3.0,1.0,8.0,4.0,22878.750142857145,17710.624685714287,12052.333220920224,10756.131378464237,9414.509283336878
2011-08-29,18387.1682,6.0,2011,0,Monday,August,19698.86734666667,21153.224893333332,9.81946270415424,0.03876049045698693,17688.07,22878.750142857145,29,35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17688.07,35401.14,21469.62,27145.1846,5.0,10.0,6.0,10.0,20448.18274285714,17490.44955714286,10751.456272075497,10704.692339676589,9320.326770314667
2011-08-30,21990.4382,7.0,2011,0,Tuesday,August,19706.47668,21113.744115555557,9.998408483865822,0.1789457797115812,18387.1682,20448.18274285714,30,35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18387.1682,17891.35,7677.3582,21762.1582,6.0,5.0,3.0,7.0,21033.76677142857,18512.812414285716,10700.49585658397,10373.767469222901,9322.162382027309
2011-08-31,23363.6346,9.0,2011,0,Wednesday,August,19865.582893333332,20979.994055555555,10.058978816236293,0.060570332370470936,21990.4382,21033.76677142857,31,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21990.4382,29325.2582,14313.08,18590.4482,7.0,9.0,4.0,6.0,20182.106257142856,19159.2806,10153.864978650648,10373.922548262135,9343.167287122782
2011-09-01,25543.7082,8.0,2011,0,Thursday,September,20097.358226666667,21098.991944444442,10.148185458720599,0.08920664248430654,23363.6346,20182.106257142856,1,35,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,23363.6346,9253.8346,7156.54,18590.4482,9.0,5.0,2.0,6.0,22509.231057142857,20472.649757142855,9037.117250225336,9890.10185742491,9396.53644564827
2011-09-02,10734.81,3.0,2011,0,Friday,September,19627.03156,20984.23361111111,9.281340161588393,-0.8668452971322065,25543.7082,22509.231057142857,2,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,25543.7082,39856.7882,18590.4482,24844.61,8.0,12.0,6.0,7.0,18348.94845714286,19911.532742857144,5867.431612853509,10222.367631571855,9503.242119645272
2011-09-03,29146.9782,9.0,2011,1,Saturday,September,20051.585013333337,21109.296146666667,10.280140830882662,0.998800669294269,10734.81,18348.94845714286,3,35,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,10734.81,10734.81,15012.1782,16410.3746,3.0,3.0,5.0,7.0,20979.2582,20921.161314285713,6010.451437129862,10397.770766478008,9638.12802997126
2011-09-04,28765.4182,9.0,2011,1,Sunday,September,20314.272953333333,21192.34146,10.266963951054404,-0.013176879828257881,29146.9782,20979.2582,4,35,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,29146.9782,17688.07,3578.27,20884.78,9.0,5.0,1.0,6.0,22561.736514285712,22720.243328571432,6442.254565756567,9285.721137196451,9768.13675107969
2011-09-05,13906.52,4.0,2011,0,Monday,September,19974.899193333335,20730.702317777777,9.540184980021397,-0.7267789710330064,28765.4182,22561.736514285712,5,36,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,28765.4182,18387.1682,35401.14,24087.7328,9.0,6.0,10.0,10.0,21921.643914285716,21184.913328571427,7113.761146334269,8791.583672369918,9809.290870839406
2011-09-06,18590.4482,6.0,2011,0,Tuesday,September,19891.645466666665,20740.450964444444,9.83045697977918,0.29027199975778295,13906.52,21921.643914285716,6,36,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13906.52,21990.4382,17891.35,21088.06,4.0,7.0,5.0,6.0,21435.931057142858,21234.848914285714,7223.506757553674,8773.404063127076,9810.116306306556
2011-09-07,7156.54,2.0,2011,0,Wednesday,September,19659.870133333334,20740.450964444444,8.87592162550014,-0.9545353542790398,18590.4482,21435.931057142858,7,36,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,18590.4482,23363.6346,29325.2582,14109.8,6.0,9.0,9.0,4.0,19120.63182857143,19651.369042857143,8904.446395363799,9191.485966514561,10031.08041839178
2011-09-08,20884.78,6.0,2011,0,Thursday,September,19998.202466666666,20567.150762222223,9.94682382361238,1.0709021981122397,7156.54,19120.63182857143,8,36,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7156.54,25543.7082,9253.8346,10734.81,2.0,8.0,5.0,3.0,18455.070657142856,20482.15085714286,8509.705249836808,8691.437819096062,9889.849026447002
2011-09-09,14833.8982,5.0,2011,0,Friday,September,19312.62774,20572.937631111112,9.604737670551057,-0.34208615306132373,20884.78,18455.070657142856,9,36,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,20884.78,10734.81,39856.7882,35401.14,6.0,3.0,12.0,10.0,19040.654685714286,18694.80157142857,8016.655634813452,6758.673794952181,9490.073710587518
2011-09-10,32115.4082,10.0,2011,1,Saturday,September,19047.80574,20505.42783333333,10.377122337399415,0.7723846668483585,14833.8982,19040.654685714286,10,36,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,14833.8982,29146.9782,10734.81,40060.0682,5.0,9.0,3.0,12.0,19464.716114285715,20221.98715714286,8690.54287928959,7221.4147566702095,8988.756296646074
2011-09-11,11255.6282,4.0,2011,1,Sunday,September,19071.942346666663,20433.956257777776,9.328712407471434,-1.0484099299279812,32115.4082,19464.716114285715,11,36,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,32115.4082,28765.4182,17688.07,10531.53,10.0,9.0,5.0,3.0,16963.317542857145,19762.52702857143,8064.741312506273,7590.2478443101945,8966.04332470873
2011-09-12,29617.7964,10.0,2011,0,Monday,September,19236.991226666665,20322.17057111111,10.296164452289899,0.9674520448184651,11255.6282,16963.317542857145,12,37,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11255.6282,13906.52,18387.1682,24666.33,4.0,4.0,6.0,7.0,19207.7856,20564.714757142858,9181.21887820447,8015.273212602505,9116.882189067645
2011-09-13,17891.35,5.0,2011,0,Tuesday,September,19071.10901333333,20276.902924444446,9.792128526176745,-0.5040359261131542,29617.7964,19207.7856,13,37,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,29617.7964,18590.4482,21990.4382,22867.8164,10.0,6.0,7.0,8.0,19107.914428571425,20271.922742857143,9192.848289153186,8034.032765693275,9093.78536607207
2011-09-14,25732.9664,9.0,2011,0,Wednesday,September,19213.220559999998,20438.040015555554,10.155567048078426,0.36343852190168136,17891.35,19107.914428571425,14,37,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,17891.35,7156.54,23363.6346,21469.62,5.0,2.0,9.0,6.0,21761.68962857143,20441.16072857143,7733.143617050725,8128.568834763418,9165.589046250476
2011-09-15,22867.8164,8.0,2011,0,Thursday,September,19719.569166666664,20453.575531111113,10.037529532288856,-0.11803751578957034,25732.9664,21761.68962857143,15,37,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,25732.9664,20884.78,25543.7082,7677.3582,9.0,6.0,8.0,3.0,22044.98054285714,20250.0256,7731.988003898331,8030.223758955387,8922.696626172006
2011-09-16,11433.9082,4.0,2011,0,Friday,September,19623.596773333335,20124.211126666665,9.344426078440398,-0.6931034538484582,22867.8164,22044.98054285714,16,37,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,22867.8164,14833.8982,10734.81,14313.08,8.0,5.0,3.0,4.0,21559.267685714287,20299.961185714288,8343.116522092634,7968.438247059463,8998.02022082163
2011-09-17,31847.87,9.0,2011,1,Saturday,September,20446.641106666666,20159.01614666667,10.368757181564014,1.0243311031236164,11433.9082,21559.267685714287,17,37,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,11433.9082,32115.4082,29146.9782,7156.54,4.0,10.0,9.0,2.0,21521.04794285714,20492.88202857143,8287.124245782963,8227.587434372035,8947.451883515361
2011-09-18,14313.08,4.0,2011,1,Sunday,September,20304.062166666667,20018.418095555557,9.568998947216835,-0.7997582343471787,31847.87,21521.04794285714,18,37,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,31847.87,11255.6282,28765.4182,18590.4482,9.0,4.0,9.0,6.0,21957.826771428572,19460.572157142855,7716.854915733273,8013.6774516530995,9011.898682690651
2011-09-19,20884.78,6.0,2011,0,Monday,September,20499.815560000003,20004.152115555557,9.94682382361238,0.37782487639554496,14313.08,21957.826771428572,19,38,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14313.08,29617.7964,13906.52,15012.1782,4.0,10.0,4.0,5.0,20710.253,19959.019299999996,6938.783649408604,7857.137474174535,8956.598095144825
2011-09-20,17688.07,5.0,2011,0,Tuesday,September,20970.142226666667,19914.60858,9.780702213697253,-0.1661216099151268,20884.78,20710.253,20,38,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20884.78,17891.35,18590.4482,3578.27,6.0,5.0,6.0,1.0,20681.212999999996,19894.563714285712,6952.958410042461,7872.913551670543,8389.915595840079
2011-09-21,42354.4,12.0,2011,0,Wednesday,September,21201.917559999998,20218.411044444445,10.653851200806418,0.8731489871091647,17688.07,20681.212999999996,21,38,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,17688.07,25732.9664,7156.54,35401.14,5.0,9.0,2.0,10.0,23055.703514285713,22408.69657142857,10761.049900886452,9027.610991607393,8883.830753954759
2011-09-22,17688.07,5.0,2011,0,Thursday,September,21195.14156,20202.87552888889,9.780702213697253,-0.8731489871091647,42354.4,23055.703514285713,22,38,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,42354.4,22867.8164,20884.78,17891.35,12.0,8.0,6.0,5.0,22315.739742857146,22180.360142857146,10952.507575216056,9109.179440250631,8886.520025534943
2011-09-23,26267.8064,9.0,2011,0,Friday,September,21093.226499999997,20210.921064444447,10.176137445788951,0.39543523209169784,17688.07,22315.739742857146,23,38,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,17688.07,11433.9082,14833.8982,29325.2582,5.0,4.0,5.0,9.0,24434.86805714286,22997.06787142857,9878.547232593795,8910.242609160836,8807.24317581077
2011-09-24,10734.81,3.0,2011,1,Saturday,September,21142.592346666668,20171.162508888887,9.281340161588393,-0.8947972842005587,26267.8064,24434.86805714286,24,38,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,26267.8064,31847.87,32115.4082,9253.8346,9.0,9.0,10.0,5.0,21418.71662857143,21469.882285714288,10444.878964060845,9058.222783646062,8742.505994001218
2011-09-25,28626.16,8.0,2011,1,Sunday,September,20768.238073333334,20189.59868,10.262111196524973,0.9807710349365806,10734.81,21418.71662857143,25,38,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,10734.81,14313.08,11255.6282,39856.7882,3.0,4.0,4.0,12.0,23463.44234285714,22710.634557142857,10220.59868412569,8735.414205254992,8132.712456971238
2011-09-26,21266.34,6.0,2011,0,Monday,September,21119.289073333333,20112.340235555555,9.964927841605565,-0.29718335491940806,28626.16,23463.44234285714,26,39,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,28626.16,20884.78,29617.7964,10734.81,8.0,6.0,10.0,3.0,23517.950914285717,22114.101957142855,10205.560459113414,8509.687617108973,7908.900851777252
2011-09-27,14313.08,4.0,2011,0,Tuesday,September,21006.789406666663,19999.285013333334,9.568998947216835,-0.3959288943887298,21266.34,23517.950914285717,27,39,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,21266.34,17688.07,17891.35,17688.07,6.0,5.0,5.0,5.0,23035.80948571429,21858.511242857145,10599.022755908607,8697.930436113813,7983.047124105017
2011-09-28,13931.52,4.0,2011,0,Wednesday,September,20858.267799999998,19907.76058888889,9.541980954935214,-0.02701799228162116,14313.08,23035.80948571429,28,39,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14313.08,42354.4,25732.9664,18387.1682,4.0,12.0,9.0,6.0,18975.398057142855,21015.550785714287,6687.142651857271,8863.839917485438,8074.390042225779
2011-09-29,12133.0064,5.0,2011,0,Thursday,September,20529.68674,19910.019255555555,9.40376723594565,-0.13821371898956336,13931.52,18975.398057142855,29,39,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13931.52,17688.07,22867.8164,21990.4382,4.0,5.0,8.0,7.0,18181.817542857145,20248.778642857145,7177.046524768909,9150.944081888123,8225.877740315287
2011-09-30,10556.53,3.0,2011,0,Friday,September,20102.783253333335,19868.27981111111,9.264594628385876,-0.13917260755977523,12133.0064,18181.817542857145,30,39,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,12133.0064,26267.8064,11433.9082,23363.6346,5.0,9.0,4.0,9.0,15937.349485714285,20186.108771428575,6665.312160842569,9218.70951389111,8404.128851117508
2011-10-01,29121.9782,9.0,2011,1,Saturday,October,20222.05892,19880.287124444447,10.279282770432708,1.0146881420468326,10556.53,15937.349485714285,1,39,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,10556.53,10734.81,31847.87,25543.7082,3.0,3.0,9.0,8.0,18564.0878,19991.402214285714,7799.872383997185,8979.130524997856,8508.753065804607
